run_id,provider,level,file_type,file_size,repetition,is_warmup,input_bytes,output_bytes,compression_ratio,wall_time_s,energy_joules,energy_per_mb,rapl_overflow
173,zstd,fast,text,large,3,True,524288030,110516839,0.2108,2.447214,17.5789,0.0352,False
174,gzip,fast,pdf,small,3,True,12769358,10513741,0.8234,0.87755,3.1797,0.2611,False
175,7zip,default,csv,medium,3,True,104857653,16377621,0.1562,21.270298,197.9662,1.9797,False
176,7zip,fast,pdf,large,3,True,640849579,499474728,0.7794,11.434467,205.3545,0.336,False
177,zstd,fast,csv,medium,3,True,104857653,21438455,0.2045,0.871677,3.3518,0.0335,False
178,gzip,default,pdf,large,3,True,640849579,521279551,0.8134,22.45525,184.1829,0.3014,False
179,gzip,default,text,large,3,True,524288030,96769579,0.1846,17.866001,145.3452,0.2907,False
180,gzip,default,image,large,3,True,524305254,377312321,0.7196,20.451086,167.4198,0.3348,False
181,7zip,default,text,large,3,True,524288030,71234263,0.1359,36.040895,625.9386,1.2519,False
182,7zip,default,csv,small,3,True,10485765,1693182,0.1615,3.440567,26.5925,2.6592,False
183,zstd,default,image,medium,3,True,104855286,92184716,0.8792,1.623177,10.6804,0.1068,False
184,gzip,fast,image,large,3,True,524305254,377441426,0.7199,17.45285,142.0745,0.2841,False
185,zstd,default,text,small,3,True,10485805,2193734,0.2092,0.666894,0.9686,0.0969,False
186,gzip,fast,image,small,3,True,10487014,8386057,0.7997,0.839552,3.0677,0.3067,False
187,zstd,fast,image,large,3,True,524305254,486657296,0.9282,2.226917,16.7469,0.0335,False
188,gzip,fast,text,small,3,True,10485805,2648092,0.2525,0.641112,1.2614,0.1261,False
189,7zip,default,pdf,large,3,True,640849579,451987513,0.7053,30.300346,472.7968,0.7736,False
190,gzip,fast,csv,large,3,True,524288001,129999687,0.248,6.472558,49.4758,0.099,False
191,zstd,fast,csv,large,3,True,524288001,101930759,0.1944,2.031362,14.8981,0.0298,False
192,7zip,fast,text,medium,3,True,104857627,19275745,0.1838,1.291894,14.1172,0.1412,False
193,7zip,fast,text,large,3,True,524288030,96386606,0.1838,4.027528,68.1902,0.1364,False
194,7zip,default,csv,large,3,True,524288001,81280338,0.155,31.657009,506.4061,1.0128,False
195,zstd,fast,pdf,small,3,True,12769358,10512436,0.8233,0.630869,0.887,0.0728,False
196,gzip,fast,csv,medium,3,True,104857653,26325008,0.2511,1.665539,10.0444,0.1004,False
197,gzip,fast,image,medium,3,True,104855286,77544599,0.7395,4.038645,29.4688,0.2947,False
198,7zip,default,image,large,3,True,524305254,230374423,0.4394,19.470418,349.6494,0.6993,False
199,zstd,default,csv,large,3,True,524288001,110782340,0.2113,3.235223,25.3786,0.0508,False
200,zstd,default,pdf,large,3,True,640849579,509990233,0.7958,5.467374,46.2388,0.0757,False
201,zstd,fast,csv,small,3,True,10485765,2235879,0.2132,0.626751,1.0372,0.1037,False
202,gzip,fast,text,medium,3,True,104857627,26469188,0.2524,1.671867,9.9201,0.0992,False
203,gzip,default,csv,medium,3,True,104857653,23459397,0.2237,4.232091,30.9606,0.3096,False
204,zstd,default,csv,medium,3,True,104857653,22477640,0.2144,1.027808,5.3998,0.054,False
205,zstd,default,image,small,3,True,10487014,9659926,0.9211,0.63428,1.3144,0.1314,False
206,gzip,default,pdf,medium,3,True,128005509,104237376,0.8143,5.046263,37.8764,0.3103,False
207,gzip,default,text,medium,3,True,104857627,19352518,0.1846,4.029275,29.4644,0.2946,False
208,7zip,fast,csv,medium,3,True,104857653,21544093,0.2055,1.267621,13.6048,0.136,False
209,gzip,fast,csv,small,3,True,10485765,2678881,0.2555,0.667578,1.2379,0.1238,False
210,gzip,fast,pdf,large,3,True,640849579,523533287,0.8169,18.845595,154.2207,0.2523,False
211,gzip,default,csv,small,3,True,10485765,2408844,0.2297,0.835243,3.222,0.3222,False
212,7zip,default,image,small,3,True,10487014,7047313,0.672,1.867581,12.2321,1.2231,False
213,gzip,default,image,medium,3,True,104855286,84865059,0.8094,4.84615,37.0061,0.3701,False
214,7zip,fast,image,medium,3,True,104855286,61003461,0.5818,2.43465,35.9489,0.3595,False
215,7zip,fast,image,large,3,True,524305254,279173760,0.5325,9.626838,171.0891,0.3422,False
216,7zip,fast,pdf,medium,3,True,128005509,99880525,0.7803,2.874455,41.841,0.3427,False
217,gzip,default,csv,large,4,True,524288001,115321798,0.22,18.428178,149.7365,0.2995,False
218,zstd,fast,text,large,4,True,524288030,110516839,0.2108,2.46011,17.6243,0.0352,False
219,gzip,default,pdf,large,4,True,640849579,521279551,0.8134,22.457754,184.1292,0.3013,False
220,zstd,fast,text,medium,4,True,104857627,22100237,0.2108,0.848997,3.573,0.0357,False
221,zstd,fast,image,small,4,True,10487014,9750364,0.9298,0.634824,1.019,0.1019,False
222,zstd,default,pdf,large,4,True,640849579,509990233,0.7958,5.429842,46.0133,0.0753,False
223,7zip,fast,pdf,medium,4,True,128005509,99880525,0.7803,2.824682,41.7234,0.3418,False
224,gzip,fast,text,large,4,True,524288030,132357494,0.2525,6.422807,49.0616,0.0981,False
225,zstd,fast,image,large,4,True,524305254,486657296,0.9282,2.21434,16.711,0.0334,False
226,7zip,fast,csv,large,4,True,524288001,106283588,0.2027,3.874526,63.7695,0.1275,False
227,gzip,default,text,small,4,True,10485805,1936758,0.1847,0.852836,3.0946,0.3095,False
228,7zip,default,pdf,small,4,True,12769358,9364459,0.7334,1.843024,13.6483,1.1208,False
229,zstd,fast,pdf,medium,4,True,128005509,105000485,0.8203,1.031403,5.0771,0.0416,False
230,gzip,default,csv,small,4,True,10485765,2408844,0.2297,0.851586,3.1662,0.3166,False
231,7zip,default,image,large,4,True,524305254,230374423,0.4394,19.501118,348.1776,0.6963,False
232,gzip,fast,csv,large,4,True,524288001,129999687,0.248,6.475145,49.084,0.0982,False
233,zstd,default,csv,medium,4,True,104857653,22477640,0.2144,1.074732,5.4713,0.0547,False
234,zstd,default,image,medium,4,True,104855286,92184716,0.8792,1.668571,10.7624,0.1076,False
235,7zip,default,image,medium,4,True,104855286,55792680,0.5321,9.642167,102.0764,1.0208,False
236,zstd,fast,text,small,4,True,10485805,2211221,0.2109,0.645056,0.8907,0.0891,False
237,7zip,default,pdf,large,4,True,640849579,451987513,0.7053,30.525768,474.0761,0.7757,False
238,7zip,default,text,medium,4,True,104857627,14248280,0.1359,24.27461,231.9475,2.3195,False
239,7zip,default,image,small,4,True,10487014,7047313,0.672,1.819214,12.5129,1.2511,False
240,gzip,fast,pdf,medium,4,True,128005509,104689165,0.8178,4.233317,31.5201,0.2582,False
241,7zip,fast,pdf,small,4,True,12769358,10075469,0.789,0.860809,4.8925,0.4018,False
242,7zip,default,csv,small,4,True,10485765,1693182,0.1615,3.466692,26.3522,2.6352,False
243,gzip,default,pdf,medium,4,True,128005509,104237376,0.8143,5.069134,37.8085,0.3097,False
244,gzip,default,text,large,4,True,524288030,96769579,0.1846,17.879446,144.7064,0.2894,False
245,7zip,fast,csv,small,4,True,10485765,2183261,0.2082,0.637723,1.8418,0.1842,False
246,7zip,fast,image,large,4,True,524305254,279173760,0.5325,9.680216,171.6712,0.3433,False
247,gzip,fast,pdf,large,4,True,640849579,523533287,0.8169,18.855965,154.2141,0.2523,False
248,zstd,default,pdf,small,4,True,12769358,10250835,0.8028,0.618727,1.4295,0.1174,False
249,gzip,fast,csv,medium,4,True,104857653,26325008,0.2511,1.632918,9.941,0.0994,False
250,zstd,fast,pdf,large,4,True,640849579,525249837,0.8196,2.835632,22.4786,0.0368,False
251,gzip,fast,csv,small,4,True,10485765,2678881,0.2555,0.675326,1.464,0.1464,False
252,gzip,default,image,medium,4,True,104855286,84865059,0.8094,5.066694,37.9421,0.3794,False
253,zstd,fast,pdf,small,4,True,12769358,10512436,0.8233,0.61453,0.9228,0.0758,False
254,7zip,default,csv,large,4,True,524288001,81280338,0.155,31.43665,501.4427,1.0029,False
255,zstd,default,csv,large,4,True,524288001,110782340,0.2113,3.274809,25.489,0.051,False
256,7zip,default,pdf,medium,4,True,128005509,90608210,0.7078,10.443397,117.5417,0.9629,False
257,7zip,fast,text,large,4,True,524288030,96386606,0.1838,4.10043,68.3374,0.1367,False
258,gzip,default,text,medium,4,True,104857627,19352518,0.1846,4.074175,29.5417,0.2954,False
259,7zip,fast,image,medium,4,True,104855286,61003461,0.5818,2.437159,35.9624,0.3596,False
260,7zip,fast,csv,medium,4,True,104857653,21544093,0.2055,1.231274,13.4361,0.1344,False
261,gzip,default,pdf,small,4,True,12769358,10474941,0.8203,1.08146,4.6739,0.3838,False
262,7zip,fast,text,small,4,True,10485805,1927433,0.1838,0.623263,1.8731,0.1873,False
263,gzip,fast,text,small,4,True,10485805,2648092,0.2525,0.626159,1.2352,0.1235,False
264,zstd,default,csv,small,4,True,10485765,2299741,0.2193,0.627824,1.008,0.1008,False
265,zstd,fast,csv,small,4,True,10485765,2235879,0.2132,0.649831,1.0776,0.1078,False
266,zstd,fast,csv,medium,4,True,104857653,21438455,0.2045,0.868015,3.2797,0.0328,False
267,zstd,default,text,medium,4,True,104857627,21909457,0.2089,1.065351,5.2598,0.0526,False
268,7zip,fast,image,small,4,True,10487014,7221096,0.6886,0.85536,4.4063,0.4406,False
269,gzip,default,csv,medium,4,True,104857653,23459397,0.2237,4.266385,30.9544,0.3095,False
270,gzip,fast,text,medium,4,True,104857627,26469188,0.2524,1.583015,9.8634,0.0986,False
271,zstd,fast,image,medium,4,True,104855286,97381960,0.9287,0.896671,3.574,0.0357,False
272,zstd,default,text,large,4,True,524288030,109554649,0.209,3.019744,22.8931,0.0458,False
273,zstd,fast,csv,large,4,True,524288001,101930759,0.1944,2.058168,14.6676,0.0293,False
274,gzip,fast,image,medium,4,True,104855286,77544599,0.7395,4.045301,29.3798,0.2938,False
275,zstd,default,image,large,4,True,524305254,455072678,0.868,6.247985,51.961,0.1039,False
276,gzip,default,image,small,4,True,10487014,9233395,0.8805,1.056337,4.6812,0.4681,False
277,7zip,default,text,small,4,True,10485805,1428321,0.1362,3.685266,27.8245,2.7824,False
278,7zip,default,text,large,4,True,524288030,71234263,0.1359,36.275934,621.2345,1.2425,False
279,gzip,fast,image,large,4,True,524305254,377441426,0.7199,17.244837,141.3274,0.2826,False
280,gzip,fast,image,small,4,True,10487014,8386057,0.7997,0.823977,3.0517,0.3051,False
281,zstd,default,pdf,medium,4,True,128005509,102008755,0.7969,1.455631,9.3435,0.0765,False
282,7zip,fast,text,medium,4,True,104857627,19275745,0.1838,1.24879,14.1935,0.1419,False
283,7zip,fast,pdf,large,4,True,640849579,499474728,0.7794,11.472394,205.6362,0.3365,False
284,zstd,default,text,small,4,True,10485805,2193734,0.2092,0.644932,0.9936,0.0994,False
285,gzip,default,image,large,4,True,524305254,377312321,0.7196,20.442443,166.9555,0.3339,False
286,7zip,default,csv,medium,4,True,104857653,16377621,0.1562,20.838584,196.677,1.9668,False
287,zstd,default,image,small,4,True,10487014,9659926,0.9211,0.624255,1.2105,0.121,False
288,gzip,fast,pdf,small,4,True,12769358,10513741,0.8234,0.84706,3.2595,0.2677,False
289,zstd,fast,pdf,medium,5,True,128005509,105000485,0.8203,1.02393,4.9087,0.0402,False
290,gzip,default,csv,small,5,True,10485765,2408844,0.2297,0.832176,3.2444,0.3244,False
291,gzip,fast,csv,large,5,True,524288001,129999687,0.248,6.226598,48.5436,0.0971,False
292,gzip,default,text,small,5,True,10485805,1936758,0.1847,0.817738,3.1082,0.3108,False
293,gzip,default,pdf,large,5,True,640849579,521279551,0.8134,22.440577,183.5351,0.3003,False
294,gzip,fast,pdf,medium,5,True,128005509,104689165,0.8178,4.269884,31.4857,0.2579,False
295,gzip,fast,csv,medium,5,True,104857653,26325008,0.2511,1.631394,10.5822,0.1058,False
296,gzip,default,image,small,5,True,10487014,9233395,0.8805,1.089319,4.8224,0.4822,False
297,gzip,default,text,medium,5,True,104857627,19352518,0.1846,4.034882,29.5633,0.2956,False
298,gzip,default,csv,medium,5,True,104857653,23459397,0.2237,4.246619,30.8884,0.3089,False
299,7zip,fast,csv,medium,5,True,104857653,21544093,0.2055,1.257916,13.5547,0.1355,False
300,zstd,fast,pdf,large,5,True,640849579,525249837,0.8196,2.836838,22.3784,0.0366,False
301,gzip,fast,csv,small,5,True,10485765,2678881,0.2555,0.667486,1.2802,0.128,False
302,zstd,default,image,large,5,True,524305254,455072678,0.868,6.085202,50.3263,0.1006,False
303,zstd,default,pdf,medium,5,True,128005509,102008755,0.7969,1.444797,9.2959,0.0761,False
304,7zip,default,pdf,large,5,True,640849579,451987513,0.7053,30.281013,472.0202,0.7723,False
305,zstd,default,text,large,5,True,524288030,109554649,0.209,3.035455,23.651,0.0473,False
306,gzip,default,image,medium,5,True,104855286,84865059,0.8094,5.067897,37.8128,0.3781,False
307,zstd,fast,image,small,5,True,10487014,9750364,0.9298,0.625484,0.8909,0.0891,False
308,gzip,default,pdf,medium,5,True,128005509,104237376,0.8143,5.049083,37.7571,0.3093,False
309,7zip,default,image,medium,5,True,104855286,55792680,0.5321,9.440222,98.8136,0.9882,False
310,zstd,default,image,medium,5,True,104855286,92184716,0.8792,1.646582,10.73,0.1073,False
311,zstd,fast,csv,large,5,True,524288001,101930759,0.1944,2.013739,14.7812,0.0296,False
312,7zip,fast,text,small,5,True,10485805,1927433,0.1838,0.608014,1.8484,0.1848,False
